pre_rx2	pre_rx3	pre_rx4	pre_rx5	pre_rx6	pre_rx7	pre_rx8	pre_rx9	pre_rx11	pre_rx_any	pre_ampyra1	pre_mri_any	pre_90_mri_any	pre_90_cort_any	pre_cort_oral	pre_cort_iv	pre_comor1	pre_comor2	pre_comor3	pre_comor4	pre_comor5	pre_comor6	pre_comor7	pre_comor8	pre_comor9	pre_comor10	pre_comor11	pre_comor12	pre_comor13	pre_comor14	pre_comor15	pre_comor16	pre_comor17	pre_comor19	pre_comor20	pre_comor22	pre_comor23	pre_comor24	pre_comor25	pre_comor26	pre_comor27	pre_comor28	pre_comor29	pre_comor30	pre_comor31	pre_comor32	pre_comor33	pre_relapse	pre_relapse_90	pre_ip_relapse	persistent	treatment	der_sex_female	der_sex_male	pat_region_E	pat_region_MW	pat_region_S	pat_region_W	idx_paytype_C	idx_paytype_M	idx_paytype_R	idx_paytype_S	idx_paytype_U	idx_prodtype_D	idx_prodtype_H	idx_prodtype_I	idx_prodtype_P	idx_prodtype_S	idx_prodtype_U	idx_spec_01	idx_spec_02	idx_spec_03	idx_spec_04	idx_spec_05	age_1	age_2	age_3	age_4	pchrlson_1	pchrlson_2	pchrlson_3	pre_non_ms_total_allowed_1	pre_non_ms_total_allowed_2	pre_non_ms_total_allowed_3	pre_non_ms_total_allowed_4	pre_ms_total_allowed_1	pre_ms_total_allowed_2	pre_ms_total_allowed_3	pre_ms_total_allowed_4	pre_non_ms_pharmacy_allowed_1	pre_non_ms_pharmacy_allowed_2	pre_non_ms_pharmacy_allowed_3	pre_non_ms_pharmacy_allowed_4	pre_ms_pharmacy_allowed_1	pre_ms_pharmacy_allowed_2	pre_ms_pharmacy_allowed_3	pre_ms_pharmacy_allowed_4	pre_non_ms_medical_allowed_1	pre_non_ms_medical_allowed_2	pre_non_ms_medical_allowed_3	pre_non_ms_medical_allowed_4	pre_ms_medical_allowed_1	pre_ms_medical_allowed_2	pre_ms_medical_allowed_3	pre_ms_medical_allowed_4	num_pre_meds_1	num_pre_meds_2	num_pre_meds_3	num_pre_meds_4	num_pre_op_dx_1	num_pre_op_dx_2	num_pre_op_dx_3	num_pre_op_dx_4	num_pre_mri_any_1	num_pre_mri_any_2	num_pre_mri_any_3	num_pre_mri_any_4	num_pre_cort_oral_1	num_pre_cort_oral_2	num_pre_cort_oral_3	num_pre_cort_iv_1	num_pre_cort_iv_2	num_pre_cort_iv_3	num_pre_relapses_1	num_pre_relapses_2	num_pre_relapses_3	persist_days_1	persist_days_2	pre_rx2_interact	pre_rx3_interact	pre_rx4_interact	pre_rx5_interact	pre_rx6_interact	pre_rx7_interact	pre_rx9_interact	pre_rx11_interact	pre_rx_any_interact	pre_ampyra1_interact	pre_mri_any_interact	pre_90_mri_any_interact	pre_90_cort_any_interact	pre_cort_oral_interact	pre_cort_iv_interact	pre_comor1_interact	pre_comor2_interact	pre_comor3_interact	pre_comor4_interact	pre_comor5_interact	pre_comor6_interact	pre_comor7_interact	pre_comor8_interact	pre_comor9_interact	pre_comor10_interact	pre_comor11_interact	pre_comor12_interact	pre_comor13_interact	pre_comor14_interact	pre_comor15_interact	pre_comor16_interact	pre_comor17_interact	pre_comor19_interact	pre_comor20_interact	pre_comor22_interact	pre_comor23_interact	pre_comor24_interact	pre_comor25_interact	pre_comor26_interact	pre_comor27_interact	pre_comor28_interact	pre_comor29_interact	pre_comor30_interact	pre_comor31_interact	pre_comor32_interact	pre_comor33_interact	pre_relapse_interact	pre_relapse_90_interact	pre_ip_relapse_interact	persistent_interact	der_sex_female_interact	der_sex_male_interact	pat_region_E_interact	pat_region_MW_interact	pat_region_S_interact	pat_region_W_interact	idx_paytype_C_interact	idx_paytype_M_interact	idx_paytype_R_interact	idx_paytype_S_interact	idx_paytype_U_interact	idx_prodtype_D_interact	idx_prodtype_H_interact	idx_prodtype_I_interact	idx_prodtype_P_interact	idx_prodtype_S_interact	idx_prodtype_U_interact	idx_spec_01_interact	idx_spec_02_interact	idx_spec_03_interact	idx_spec_04_interact	idx_spec_05_interact	age_1_interact	age_2_interact	age_3_interact	age_4_interact	pchrlson_1_interact	pchrlson_2_interact	pchrlson_3_interact	pre_non_ms_total_allowed_1_interact	pre_non_ms_total_allowed_2_interact	pre_non_ms_total_allowed_3_interact	pre_non_ms_total_allowed_4_interact	pre_ms_total_allowed_1_interact	pre_ms_total_allowed_2_interact	pre_ms_total_allowed_3_interact	pre_ms_total_allowed_4_interact	pre_non_ms_pharmacy_allowed_1_interact	pre_non_ms_pharmacy_allowed_2_interact	pre_non_ms_pharmacy_allowed_3_interact	pre_non_ms_pharmacy_allowed_4_interact	pre_ms_pharmacy_allowed_1_interact	pre_ms_pharmacy_allowed_2_interact	pre_ms_pharmacy_allowed_3_interact	pre_ms_pharmacy_allowed_4_interact	pre_non_ms_medical_allowed_1_interact	pre_non_ms_medical_allowed_2_interact	pre_non_ms_medical_allowed_3_interact	pre_non_ms_medical_allowed_4_interact	pre_ms_medical_allowed_1_interact	pre_ms_medical_allowed_2_interact	pre_ms_medical_allowed_3_interact	pre_ms_medical_allowed_4_interact	num_pre_meds_1_interact	num_pre_meds_2_interact	num_pre_meds_3_interact	num_pre_meds_4_interact	num_pre_op_dx_1_interact	num_pre_op_dx_2_interact	num_pre_op_dx_3_interact	num_pre_op_dx_4_interact	num_pre_mri_any_1_interact	num_pre_mri_any_2_interact	num_pre_mri_any_3_interact	num_pre_mri_any_4_interact	num_pre_cort_oral_1_interact	num_pre_cort_oral_2_interact	num_pre_cort_oral_3_interact	num_pre_cort_iv_1_interact	num_pre_cort_iv_2_interact	num_pre_cort_iv_3_interact	num_pre_relapses_1_interact	num_pre_relapses_2_interact	num_pre_relapses_3_interact	persist_days_1_interact	persist_days_2_interact
pre_rx2	1	-0.154877280040233	-0.0194888293464629	-0.151388058749046	-0.152588858029127	-0.176887243813099	-0.0101414169831735	-0.0351892956501294	0.0144700702195525	0.383082800698937	0.00910721585596268	0.0471233442139436	0.00666299355201382	0.0168848893199269	0.0489003869595772	0.0237352695349923	0.0192101949201992	-0.000672631129741916	0.0217107182688445	-0.0200233875230751	0.0381666853327521	-0.00851535844083208	-0.0303521924984878	0.0366996066778682	0.00727940962873153	-0.0182246042907538	0.0260824071797901	-0.00761482518506696	0.00711360289463951	-0.026588415998813	-0.00392482195662762	-0.00627592698263029	0.0261412267869771	-0.00960801051689447	0.0260402726325559	-0.0337157442727957	0.000151569687087595	-0.0277060507887115	0.000639153370884887	-0.0175747964473395	0.00997618031312226	-0.0176707411876905	0.00232669635061976	-0.00468666692126194	0.00801421876398896	-0.00709405107582324	0.0309975692230551	0.0466528280642567	0.0152489374164303	0.0217632523845149	-0.00406654613655144	-0.0603260167518664	0.0437925633340958	-0.0437925633340958	0.0592331346546803	-0.0621466398535012	-0.00423997781268761	0.0183832883665899	0.00623290094665105	0.0409118762442939	-0.000698503180836155	-0.0130168145009202	0.0195947750186322	0.0295967830937815	0.0372946035964535	0.0132016553853438	-0.0478569808100626	0.0101675706139461	0.00330926615742479	0.0220772644960548	-0.0133868287631874	-0.0155526920969147	0.0120147477290784	-0.00481038506100502	-0.00711298339948321	-0.000763266290805304	-0.000544478656420519	0.00778688983160524	0.010267566202699	-0.00336270950106518	-0.0100352766617638	0.00618824960108082	-0.0125847803685806	0.0273779916846222	-0.0209755174805196	-0.295808925600241	0.0401660787416471	0.0897199160876186	0.165975114786965	-0.00659469961378995	0.00819586109908483	0.00819586109908483	-0.00979043691750764	-0.335755641896712	0.0609467202093126	0.067340763737825	0.207519699735295	-0.00180109365821341	0.000203306688444263	0.0193854372739816	-0.0177797801768019	-0.0321605980435315	0.0481586331522877	0.00180181757057238	-0.0177797801768019	-0.0527590556924365	0.00973884608260316	0.00299251229736313	0.0317855042350009	-0.0157664960538199	0.0178318234654778	0.0576938830256266	-0.0567114985629979	-0.0471233442139436	0.0202499449258744	-0.00731791901061643	0.0384062628686658	-0.0489003869595772	0.028568317579443	0.0341274528759132	-0.0237352695349923	0.0130260359987521	0.0169392971423021	-0.0466528280642567	0.0372904075346562	0.0190592076968162	0.00406654613655144	-0.00406654613655144	0.725419870214455	-0.115468159109212	-0.00484997775287878	-0.127205827370523	-0.116142654896878	-0.137712908738868	-0.0351892956501294	0.0138514192540673	0.18444441735106	-0.013910198516851	-0.0103181429440908	-0.00855783917716134	-0.00591895567614775	0.00354068239900919	0.00912486723856469	-0.00636470865888449	-0.00801456301153945	-0.00122610702096545	-0.0373253240143776	0.0154190121086102	-0.0180581958672826	-0.0311958465787159	0.0195253491897882	-0.0108777632220388	-0.0313488224992003	0.00343923680614535	-0.0167701764471501	-0.00511879783523113	-0.00936204573341523	-0.000904716607132566	-0.0194735854214942	0.0281876645779289	-0.00857141216636512	0.0122186032492841	-0.0306679025861943	-0.0270876792908823	-0.0243932102332589	-0.0261452068952707	-0.0165020876423932	-0.00379527139425239	-0.0148730898181661	-0.0114511886447297	-0.0176914633564313	-0.0282519052374509	-0.00599134831377528	0.0215928997081031	0.0253052100325548	-0.00162004541509786	-0.00596317181420676	-0.0496417208574196	-0.0285255521132983	-0.0399500854406257	0.0184756814921001	-0.071832698735948	-0.0149356769656116	0.00343734219237795	-0.021506535475348	0.0418385627278476	-0.00339875061340715	-0.0499995533779889	0.0195947750186322	0.0431661800287687	0.0198830904411831	0.0143394573779711	-0.0831393743566819	0.0155270991800942	0.00545442634258809	0.0116635712235027	-0.00986437664209703	-0.0542494398551058	-0.0052745175353391	-0.0175434452314255	-0.0136750511873122	-0.0166965051695986	-0.0364755742261287	-0.00849741058181406	-0.0402533888806718	-0.0126555844500121	-0.0179840633874375	-0.0151824404780748	-0.0179503086457778	-0.00259951372959491	-0.0433715234796611	-0.231461770986247	0.00240235772103442	0.073329935528143	0.0913520058665027	-0.0176734585099972	0.00295038756243822	-0.0263728153406262	-0.0373510123440879	-0.265590735947318	0.0192116210580271	0.0511884481713127	0.1411985174483	-0.00865833940321207	-0.0284444787722171	-0.00675814219404951	-0.0347952903263863	-0.0565998473818382	0.00494959922027687	-0.00300022099414063	-0.0243559580545351	-0.051322914054721	-0.0149439471507529	-0.0256371678782573	0.00756887267426044	-0.0503842177502876	-0.0152070745009131	0.0426048204243653	-0.0554578992690113	-0.0632207045085315	0.00735920633645621	-0.0294212862408346	0.01198691778237	-0.0611373872435875	-0.00902432359128168	0.0162110307493648	-0.0663957324266436	-0.00176800371354307	0.0144098588969631	-0.0818134693486164	0.0277562595971079	0.00233623841169321	-0.0137404346838998	-0.0496417208574196
pre_rx3	-0.154877280040233	1	-0.0202116323444898	-0.0946050520503509	-0.112687149272341	-0.122493915338875	-0.00638280246918292	-0.0221474300422827	-0.00501122667789647	0.241104556716248	0.059414321382081	0.103827119354017	0.0445082950530926	0.0400604164115696	-0.0231268441012369	0.0345046003824227	-0.0936769422266274	0.0748448022134971	-0.0290800669897833	0.0280769524409359	0.00376282576436398	0.0616817545238071	0.00654568515758074	0.0110797232304083	0.00800277830614394	0.000709427389153089	-0.00298975655345348	-0.0122967043755913	0.00255750999280923	0.0175177348493258	0.0652991292329068	0.0255287200096786	0.00687432097756785	0.0597492411595348	-0.028626866474393	0.0235296526460667	0.0268914383406741	-0.00445278876300399	0.0148730590866542	-0.00474856078093786	-0.0330218331231891	0.0354706762602685	-0.0116718120611446	-0.00150334607551315	-0.0134219446070657	0.0365883711155798	0.0150994262103878	0.0542737252904882	0.0473864941358546	-0.0134425158855332	-0.00284228303407383	0.0159104620681424	-0.0523371459586043	0.0523371459586043	-0.0269231910461763	-0.00329034965132935	0.00928325880959451	0.0354848989493289	0.0161473034394958	-0.0230552631929161	0.00127945672495214	-0.0144325143146981	0.0140485198327534	0.0126676520645321	0.00034911294512886	0.0125114598318846	-0.00303983457985546	-0.0142631461302436	0.02366364303797	-0.0393262729137832	0.0219400818702554	-0.00767215460115242	0.0183207740475306	0.00117213749762069	-0.0387176241700648	0.000340709569811501	0.00458866841614988	0.028356134461391	-0.0103155339947801	0.0188027320334336	-0.0061782877692867	-0.0425670180801686	-0.0122326999472522	-0.00578366148133679	0.060576141114086	-0.199430572688097	-0.0358791743222752	0.0522576847119015	0.183058642657263	-0.081245702778014	-0.0530766102313828	0.0436589667573476	0.0906595625457436	-0.205877020137738	-0.0143823794358906	0.101700312950586	0.118594168160854	-0.00388833338232309	0.00926409493913239	0.00281505647321702	-0.00818596501541703	-0.19728175687155	-0.132614751311006	0.0845028770414783	0.245374301337125	-0.026512285910016	-0.0329676716093031	0.000409298250770851	0.0565461447445922	-0.204515076673788	-0.193799082557657	-0.0835835699284562	0.458122950070046	-0.103827119354017	-0.000640309081546986	0.00948110493082269	0.107439868328249	0.0231268441012369	-0.0411771772211817	0.0164507930306203	-0.0345046003824227	-0.00599833247112177	0.0515891616033262	-0.0542737252904882	0.00786495929322968	0.067947986338476	0.00284228303407383	-0.00284228303407383	-0.0987585972308333	0.79980351221612	-0.0142809935945928	-0.0733612314968394	-0.0831869974908402	-0.0890763179604119	-0.0221474300422827	-0.00902800678972812	0.167915904087512	0.0640760015551786	0.0739843309654025	0.0426501419313494	0.0594468172012473	0.00994988999509492	0.048596386126825	-0.0638358601774337	0.0644496502391793	-0.00180416556102674	0.0215511758293443	0.0181826327247799	0.0375513749140008	-0.00480486305378951	0.0121285406030554	0.0110183540081184	0.0167166799531216	0.0133011327293334	-0.0113934569608253	0.0121994214032932	0.0185869975958109	0.045470479353807	0.0118674296701278	0.0216580202248102	0.0281635311855006	-0.0247728220391895	0.0147137523369496	0.025567098953011	-0.00653381564848783	0.00351877542578252	-0.00418879129635991	-0.0253649496117063	0.0488692785726001	-0.00468775540722554	0.00330634279160698	-0.00681221670282856	0.0191433581975142	0.00592462443945318	0.0616110338189044	0.0623399582190428	0.00303385080225096	0.0101960616367701	-0.0140955103824263	0.0401951676813359	0.0260538545461101	-0.018005939467922	0.00209334549957343	0.0243453889087649	0.026714077181742	-0.0180723711370125	-0.00815801620672416	-0.0112807945108797	0.0140485198327534	0.0168455189866489	0.0139870222589729	0.00832466631764116	0.00931323182321939	-0.0207077624579655	0.0199056107017546	-0.0262331310359265	0.0277354290967024	-0.00103102372066186	0.0200343603450985	-0.00175499375497552	-0.0315004029445217	0.0118033344282784	0.00907191363280187	0.0264437678756646	0.00484117752478833	0.0186155131864198	-0.00111601304492952	-0.0379206641483134	0.000416199967861664	0.00692216522506913	0.0529136797000936	-0.156631230798316	-0.0129445256338826	0.039219459713856	0.177022561094151	-0.0575978300834601	-0.0367711306704898	0.0398316267510631	0.0745293549724539	-0.163390629554171	0.0101081081736742	0.0763985614145419	0.114194933478758	-0.0134168017880821	0.0157655241833916	0.0178682881664279	0.000186585268561704	-0.143570846143629	-0.0914820951079785	0.0633512034991535	0.185896750115916	-0.0182111292686247	-0.0176972566502645	0.0051449477471534	0.0500267541272676	-0.140800784010336	-0.15432617209467	-0.0652653182867413	0.346354974753831	-0.078441928067048	-5.73867396496362e-05	0.0125498495369076	0.105442422731746	0.00706971992454074	-0.0223875692752155	0.0419420057160936	-0.0264207166463776	0.00146017404656247	0.0650103431229056	-0.0397168311991089	0.00767979670330151	0.0846279066455061	0.00844056892474223	0.0101960616367701
pre_rx4	-0.0194888293464629	-0.0202116323444898	1	-0.0157288591105929	-0.00618976527621906	-0.008068948598975	-0.000954650740576236	-0.00331250427908544	-0.00317100184475974	0.0360610632612818	-0.00196069309818998	0.00582819260541968	0.00520224279229631	-0.00763675009170414	0.00744419853009988	0.0169596169594727	-0.000956961166368051	-0.00230635170199184	0.0176816975374956	0.00649488820764086	0.0216567713218292	0.0270614613617541	-0.0184252346067814	-0.00891505157765621	-0.00680081917699417	-0.00880682067382246	-0.0105741646291348	-0.0140357700023251	0.0102562301588427	0.0198141955862278	-0.0130906866301399	-0.00134761078681826	-0.00739777426480171	-0.00317100184475974	-0.0042816081826287	-0.0040606591092938	-0.0157028421822801	-0.0146516954639614	0.00657379621083045	0.024431692478339	0.0360513491733037	-0.00516278823568138	-0.00777198397106952	-0.012816425969914	-0.016886345376079	-0.00459360299281855	-0.0101811400679577	0.0125433859461702	0.00207249235921439	-0.0112353951629966	0.0122516451210447	-0.0169976102297615	0.00491770239604903	-0.00491770239604903	-0.0339274259432528	-0.00388778510659559	0.00976194623149207	0.0477025500127109	0.00548440930142941	-0.00344828532412894	-0.00382726652096181	-0.00436628858470193	-0.00191016548367704	-0.00533947115176523	-0.0196852263287751	-0.00795298247445872	0.0128061479427468	0.014127073068309	-0.00252805593736339	0.00803180371114597	0.0162242296104608	0.00205620327164854	-0.00942699018666962	-0.00964216054875355	-0.0229957923225376	0.000815337512855473	0.0168457699089119	-0.000591783607938095	-0.0490729450949064	0.0217949445625342	0.0419293258979852	-0.0317563886008764	0.0190691466722854	-0.00633086483258935	0.0190232245931997	-0.0190614853023574	-0.0190308705850267	0.0444691581771602	-0.00636658200383835	-0.0317563886008764	-0.0190308705850267	0.0317691524247228	0.0190232245931997	-0.0317563886008764	-0.00633086483258935	0.0317691524247228	0.00632832129468067	-0.0317563886008764	0.0190691466722854	0.00636914091984805	0.00632832129468067	0.00632832129468067	0.0190691466722854	-0.0190308705850267	-0.00636658200383835	-0.0250141651495068	-0.00116820900904625	0.0190232245931997	0.00390340854081341	-0.00517437018260164	0.00765354573653031	0.00790658481884235	-0.00986228622370651	-0.00582819260541968	-0.00999676001119355	0.0360590287496444	-0.0251467081960984	-0.00744419853009988	0.0134319295855587	-0.00550447442106278	-0.0169596169594727	0.0147735807283833	0.00619273823701696	-0.0125433859461702	0.00547942627597921	0.0109843385255322	-0.0122516451210447	0.0122516451210447	-0.00798977560300167	-0.0161653345367438	0.706572994757951	-0.0128558889962442	0.00189812121216405	0.000548585702831917	-0.00331250427908544	-0.00135028357987781	0.00647384739083364	-0.0159313341369767	-0.00871710303292724	-0.00115833767359988	-0.0102068111714391	-0.00222822698441465	-0.00454859342917699	-0.00332892348784111	-0.021722775215105	0.0303302373672661	0.00153710154141476	0.000274445467686372	0.00334824556772802	-0.0137387924616884	-0.00651912814425284	-0.0047906163077793	-0.00673143767779584	-0.00448609310613373	-0.0106504667991548	-0.00706334712290879	0.0263992407668317	-0.0102289076810534	0.00579736746174104	-0.00591796137099329	-0.00234017163335829	-0.00370517386681763	-0.00382726652096181	-0.0220022437667948	-0.0110582103048953	0.00624288168701286	-0.00771078266349177	-0.0105580390524763	-0.0040606591092938	-0.00659061445374438	-0.0098903345665045	-0.0132453950709518	-0.00357899628897503	-0.00841816706574327	0.00523970844279263	-0.00365863420943437	-0.0090752233964635	-0.00532745838887243	-0.00990461029919095	-0.00869487588316376	-0.0243212376078549	-0.00368817395647546	0.0109341876545324	-0.0109237331079482	-0.0133497367017838	-0.00270301369550704	-0.00344828532412894	-0.00269476093714507	-0.00191016548367704	-0.00370517386681763	-0.0162980155151173	-0.00622543851510066	-0.0130936695567719	0.0226736866237356	-0.00165400230539633	-0.011539960464994	0.0224666159435657	0.00185047410738534	-0.0207579817007429	-0.00853084489445701	-0.0185168653141919	0.0137749248357981	-0.00330881100072211	-0.0203854931161701	-0.0294081118754147	0.000662381895240439	0.0228677243016796	-0.0244282665311111	-0.00983540479209807	0.00515875520258287	0.00752532922147812	-0.0249079719386401	-0.0118305378332729	0.017295336448954	-0.00255721881551858	-0.0235943509463729	-0.0245618288340452	0.0200249263483551	0.0058440915015675	-0.0251731908317285	-0.0113689624209907	0.0166470531628384	-0.00211132680496594	-0.024481720978359	0.00420566452386468	-0.00923223751072008	0.00784181841035	-0.00814790968306901	-0.00934619793050345	-0.00923223751072008	0.004441198978576	-0.0195080624158372	-0.00127866079664454	-0.00892631209078095	0.00486971900428254	-0.0214698335383287	0.00559753265559791	0.00574522400329715	-0.0127717158474122	-0.0100587455549384	-0.011724527790138	0.014722968115817	-0.0186082281311042	-0.0145424626759541	0.0110439147540139	-0.0167243024739534	-0.0125752455340285	-0.00457631572139811	-0.00129573171663319	-0.0213551412620799	0.00448852029400652	0.00214256983706724	-0.0182719089698112	-0.00532745838887243
pre_rx5	-0.151388058749046	-0.0946050520503509	-0.0157288591105929	1	-0.101733971453318	-0.10882271387672	0.0606942139836011	-0.0172353128564476	0.00332849574730375	0.187629556033642	0.000311387046272983	-0.0141571266727463	-0.0191476913188034	-0.0350635441212718	-0.0129029383298035	-0.00121214270511562	-0.028044395810477	-0.0180801675314484	-0.0290145447444674	0.00497283987014928	0.00611008336375068	-0.0247124631686478	0.0062718962558099	-0.0103164470357627	0.00203571709070368	-0.0166306529456445	-0.0131054863593818	0.0173268487515571	-0.00501037951813048	0.0023535431074257	-0.00741218722366526	0.0220456147227722	-0.0298672948867194	-0.016499060607371	0.0218960145471221	0.00990464660278442	-0.0212406694236357	-0.00752403325549919	0.00439503618679794	0.0077882482190291	-0.027023923584869	0.0098718625969164	-0.00754239883328072	-0.0151343358737121	-0.014763113557832	0.00357293750151769	-0.0211433755291029	-0.0200742524500379	-0.0250000243878543	-0.0410279166749485	0.00848448557150845	0.022505232181822	-0.00598906622942272	0.00598906622942272	-0.0235086290773107	-0.0233716434014722	0.0473642765700677	-0.00200033620014172	-0.0257971840367563	-0.0179417961072243	-0.00346109203651074	0.0295838814038529	-0.00993879462333884	0.00775863423872414	-0.00545638192190685	0.00688538857340169	0.0119066617845366	-0.0194232431869718	-0.0131537445171505	0.00877464087918912	-0.00208387374630358	0.000433803166003864	-0.0052139425641255	0.00342214075313205	0.00201677159866617	0.0034912255489615	-0.00652064010337784	0.0020087840051038	0.0217270503807358	-0.0131432286579623	-0.0148813177483753	0.00318995152375697	-0.00187490928289252	0.0165536319801044	-0.0178627767822115	-0.157337101809252	0.0534107145060982	0.0850024995283787	0.0189794977532333	-0.0047048215909812	0.00602303697267759	0.00075773946896418	-0.00207323055273514	-0.165231874923991	0.037614821994958	0.0955330945358055	0.0321374529444636	-0.00733641262922725	0.0139209832282477	0.0244515782356745	-0.0310207319734418	0.0452954081356939	-0.00450755803474922	0.00075773946896418	-0.041547096126426	-0.0424639808242189	-0.00928245749634472	0.0374006350209557	0.009251831295817	-0.0327921458612367	0.0523558992625411	0.0136002837665877	-0.0315276981597967	0.0141571266727463	0.0336168888567432	-0.0154116482570282	-0.037430367651398	0.0129029383298035	-0.0104597956701602	-0.00556312510845199	0.00121214270511562	-0.00473365112589488	0.00353447048055095	0.0200742524500379	-0.0244720790774648	0.0026592027381885	-0.00848448557150845	0.00848448557150845	-0.111692048738098	-0.0714751867599133	-0.0111135870858975	0.817344023864148	-0.0820687343426404	-0.0899355775645316	-0.0172353128564476	-0.00702566939794066	0.140412288273217	0.0066448099269444	0.0176121844543037	0.0102438947529549	-0.0260826281826637	-0.0149133830660606	-0.00807784305311239	-0.0176719171406536	-0.00963928682090973	-0.010155346658404	0.0154929639574523	0.000855953905224712	-0.0201356336540564	0.0108968254305045	-0.00467696103099534	0.00143399482311489	-0.00667795668863998	-0.0168421089240497	0.0239434760816968	-0.00149539174369708	-0.0020345660593468	0.00382245490477724	0.0253336989360148	-0.0200801945302902	-0.0121761624561131	0.0147007511957932	0.0129914915983641	-0.0120496897772645	0.00142336621295391	0.0193760414585235	0.0178871770882056	-0.00570156554890104	-0.0211280421866761	0.00428754874493645	-0.018755549493879	-0.0188608831660538	0.0165445558543257	-0.0209451279521557	-0.0203899375844541	-0.0228701556656506	-0.040126190130849	0.0146485912039242	0.0113914218900812	0.0138753135520714	0.0120860878755585	-0.0170171615397179	0.0174114078305158	0.0326078807881643	-0.0101095416815865	-0.0140640683821814	0.00030242071280948	0.0404279985257355	-0.00993879462333884	-0.0192784145775554	0.00303812736964752	0.0287782123574792	0.0199237743923423	-0.00997569171753713	-0.00860595030134179	0.0136593310538709	0.00290121840972328	0.0038199587535084	0.00766656333657645	0.0157931919912852	0.00916005300554822	-0.000440691414248627	0.00406852343964357	0.0198086278024502	0.0155832755229193	-0.000800578432517178	0.0115568066917832	0.00497776467848208	0.00968444751991759	0.0170194962696852	-0.0028637710885025	-0.123534468500483	0.0589395837320369	0.0772142474347542	0.0149365058534774	0.00618198759774093	0.00380205689922782	0.0172643357799911	0.00187326286757516	-0.130978795203152	0.0504753904206572	0.0886799733071943	0.0211648244529861	-0.00162786339363342	0.00312247875743083	0.0321120661919719	-0.00462506596446679	0.0331923249344365	0.000463417674381226	0.0383011304436615	-0.0412649306124167	-0.0291696734016342	0.00679110979735534	0.0341916932193239	0.0125023080192662	-0.0242511584827324	0.0501358574246172	0.0199830585516067	-0.0174891345457405	0.00521557449787955	0.0420122202536722	0.00657821277655324	-0.0330140908520784	0.034116233908998	0.00291648479058932	-0.025614091924765	0.028795362697755	-0.000255167724300223	-0.0107927887195092	0.0403499609771868	-0.0167553937615168	-0.00927513077173163	0.0115627445548904	0.0146485912039242
